Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7
1.0,0.4550484348398425,0.5641164747459061,0.992199292681818,0.421100550088304,0.23342781839004603,0.15432824698272232
0.4550484348398425,1.0,0.8584971378416104,0.1693276825906561,0.8584971378416104,0.40013589311261977,0.1693276825906561
0.5641164747459061,0.8584971378416104,1.0,0.40013589311261977,0.8029418047580256,0.40013589311261977,0.1693276825906561
0.992199292681818,0.1693276825906561,0.40013589311261977,1.0,0.1693276825906561,0.1087099556844663,0.12933467999747353
0.421100550088304,0.8584971378416104,0.8029418047580256,0.1693276825906561,1.0,0.4768084960363011,0.1693276825906561
0.23342781839004603,0.40013589311261977,0.40013589311261977,0.1087099556844663,0.4768084960363011,1.0,0.23846834688519633
0.15432824698272232,0.1693276825906561,0.1693276825906561,0.12933467999747353,0.1693276825906561,0.23846834688519633,1.0
