Group_1,Group_2,Group_3,Group_4,Group_5,Group_6
1.0,0.0007142456117027194,0.16994214987558795,0.35789162887555137,0.007966362466215578,0.07591119066072295
0.0007142456117027194,1.0,0.006848375634562175,3.349383606858789e-07,0.22888328682537623,0.01212886366338418
0.16994214987558795,0.006848375634562175,1.0,0.31159943564267123,0.1092884188202826,0.5454220058863366
0.35789162887555137,3.349383606858789e-07,0.31159943564267123,1.0,0.001557478070403348,0.0830671262336233
0.007966362466215578,0.22888328682537623,0.1092884188202826,0.001557478070403348,1.0,0.22888328682537623
0.07591119066072295,0.01212886366338418,0.5454220058863366,0.0830671262336233,0.22888328682537623,1.0
