Group_1,Group_2,Group_3,Group_4,Group_5,Group_6
1.0,0.18692031319894892,0.7869137133648928,0.38190207732399084,0.2772654079916359,0.7869137133648928
0.18692031319894892,1.0,0.18692031319894892,2.3213445176167934e-06,0.7869137133648928,0.07633959543935968
0.7869137133648928,0.18692031319894892,1.0,0.07633959543935968,0.32906960868234025,0.7869137133648928
0.38190207732399084,2.3213445176167934e-06,0.07633959543935968,1.0,0.00017061179076917782,0.07633959543935968
0.2772654079916359,0.7869137133648928,0.32906960868234025,0.00017061179076917782,1.0,0.18692031319894892
0.7869137133648928,0.07633959543935968,0.7869137133648928,0.07633959543935968,0.18692031319894892,1.0
