Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7
1.0,0.24112054123449903,0.898691210464914,0.8482533559582512,0.21288382937335565,0.4551228585469088,0.21288382937335565
0.24112054123449903,1.0,0.16007491893718692,0.008364485198091878,0.8448529792533003,0.561531989625066,0.4551228585469088
0.898691210464914,0.16007491893718692,1.0,0.6801293877476322,0.16007491893718692,0.3696419150742176,0.21288382937335565
0.8482533559582512,0.008364485198091878,0.6801293877476322,1.0,0.008364485198091878,0.16007491893718692,0.16459598217212718
0.21288382937335565,0.8448529792533003,0.16007491893718692,0.008364485198091878,1.0,0.4647092946400499,0.4647092946400499
0.4551228585469088,0.561531989625066,0.3696419150742176,0.16007491893718692,0.4647092946400499,1.0,0.3696419150742176
0.21288382937335565,0.4551228585469088,0.21288382937335565,0.16459598217212718,0.4647092946400499,0.3696419150742176,1.0
